Price,Area,Location,bhk,Lift,Parking,price_per_sqft
2400000,565,Naigaon East,1,1,1,4247.787610619469
2700000,540,Naigaon East,1,1,1,5000.0
2400000,565,Naigaon East,1,1,1,4247.787610619469
2350000,540,Naigaon East,1,1,1,4351.851851851852
4300000,750,Naigaon East,1,1,1,5733.333333333333
3200000,585,Naigaon East,1,1,1,5470.08547008547
2300000,500,Naigaon East,1,1,1,4600.0
3250000,585,Naigaon East,1,1,1,5555.555555555556
2500000,453,Naigaon East,1,1,1,5518.763796909492
2450000,500,Naigaon East,1,1,1,4900.0
3000000,605,Naigaon East,1,1,1,4958.677685950413
4500000,710,Naigaon East,2,1,1,6338.028169014085
2800000,510,Naigaon East,1,1,1,5490.196078431372
2750000,590,Naigaon East,1,1,1,4661.016949152542
2650000,560,Naigaon East,1,1,1,4732.142857142857
2700000,600,Naigaon East,1,1,1,4500.0
2200000,500,Naigaon East,1,1,1,4400.0
3700000,925,Naigaon East,1,1,1,4000.0
2050000,500,Naigaon East,1,1,1,4100.0
3200000,610,Naigaon East,1,1,1,5245.901639344263
2500000,560,Naigaon East,1,1,0,4464.285714285715
2000000,510,Naigaon East,1,1,0,3921.5686274509803
3200000,615,Naigaon East,1,1,0,5203.252032520325
3200000,615,Naigaon East,1,1,0,5203.252032520325
2300000,510,Naigaon East,1,0,0,4509.803921568628
2300000,510,Naigaon East,1,1,0,4509.803921568628
3950000,850,Naigaon East,2,1,0,4647.058823529412
3500000,770,Naigaon East,2,1,0,4545.454545454545
2300000,500,Naigaon East,1,0,0,4600.0
2600000,500,Naigaon East,1,1,1,5200.0
3100000,540,Naigaon East,1,1,1,5740.740740740741
3200000,600,Naigaon East,1,1,1,5333.333333333333
3100000,585,Naigaon East,1,1,1,5299.145299145299
3500000,600,Naigaon East,1,1,0,5833.333333333333
3300000,585,Naigaon East,1,1,0,5641.025641025641
3500000,585,Naigaon East,1,1,0,5982.9059829059825
3400000,585,Naigaon East,1,1,0,5811.965811965812
2500000,500,Naigaon East,1,1,1,5000.0
2500000,500,Naigaon East,1,1,1,5000.0
3500000,585,Naigaon East,1,1,0,5982.9059829059825
3900000,750,Naigaon East,1,1,0,5200.0
2400000,540,Naigaon East,1,1,0,4444.444444444444
2850000,540,Naigaon East,1,1,1,5277.777777777777
2300000,400,Naigaon East,1,1,1,5750.0
2600000,530,Naigaon East,1,1,0,4905.66037735849
2580000,605,Nala Sopara,1,1,1,4264.462809917355
3594000,850,Nala Sopara,2,1,1,4228.235294117647
2451000,570,Nala Sopara,1,1,1,4300.0
4800000,965,Nala Sopara,2,1,1,4974.093264248705
3700000,730,Nala Sopara,1,1,1,5068.493150684932
2600000,590,Nala Sopara,1,1,1,4406.779661016949
2600000,686,Nala Sopara,1,1,1,3790.087463556851
2650000,600,Nala Sopara,1,1,1,4416.666666666667
2451000,570,Nala Sopara,1,1,1,4300.0
2450000,575,Nala Sopara,1,1,1,4260.869565217391
3300000,665,Nala Sopara,1,1,0,4962.4060150375935
2400000,585,Nala Sopara,1,1,1,4102.5641025641025
2250000,590,Nala Sopara,1,1,1,3813.5593220338983
2300000,550,Nala Sopara,1,0,0,4181.818181818182
2300000,550,Nala Sopara,1,1,0,4181.818181818182
2200000,525,Nala Sopara,1,1,1,4190.476190476191
3000000,575,Nala Sopara,1,1,1,5217.391304347826
2300000,575,Nala Sopara,1,1,1,4000.0
2500000,555,Nala Sopara,1,1,0,4504.504504504504
2300000,578,Nala Sopara,1,1,0,3979.2387543252594
2600000,585,Nala Sopara,1,1,1,4444.444444444444
2400000,550,Nala Sopara,1,1,1,4363.636363636364
2400000,485,Nala Sopara,1,1,1,4948.453608247422
2600000,590,Nala Sopara,1,1,1,4406.779661016949
4200000,860,Nala Sopara,2,1,1,4883.720930232558
2150000,415,Nala Sopara,1,1,1,5180.722891566265
2950000,605,Nala Sopara,1,1,1,4876.033057851239
2600000,590,Nala Sopara,1,1,0,4406.779661016949
2700000,590,Nala Sopara,1,1,0,4576.271186440678
2700000,595,Nala Sopara,1,0,0,4537.81512605042
2700000,610,Nala Sopara,1,1,1,4426.229508196721
2700000,585,Nala Sopara,1,1,1,4615.384615384615
2650000,585,Nala Sopara,1,1,1,4529.91452991453
2900000,590,Nala Sopara,1,1,0,4915.254237288135
2485000,585,Nala Sopara,1,1,0,4247.863247863248
2850000,585,Nala Sopara,1,1,1,4871.794871794872
3900000,773,Nala Sopara,2,1,1,5045.278137128073
4600000,910,Nala Sopara,2,1,1,5054.945054945055
4750000,950,Nala Sopara,2,1,0,5000.0
5000000,1050,Nala Sopara,2,1,1,4761.9047619047615
3400000,680,Nala Sopara,1,1,0,5000.0
2900000,580,Nala Sopara,1,1,0,5000.0
3150000,650,Nala Sopara,1,1,1,4846.153846153846
3000000,620,Nala Sopara,1,1,1,4838.709677419355
3700000,710,Nala Sopara,1,1,0,5211.267605633803
3200000,655,Nala Sopara,1,1,0,4885.496183206107
3600000,750,Nala Sopara,1,1,1,4800.0
4800000,945,Nala Sopara,2,1,1,5079.3650793650795
4900000,980,Nala Sopara,2,1,1,5000.0
2500000,640,Nala Sopara,1,0,0,3906.25
2500000,580,Nala Sopara,1,1,0,4310.3448275862065
2799000,570,Nala Sopara,1,1,0,4910.526315789473
2650000,590,Nala Sopara,1,1,1,4491.525423728814
2350000,550,Nala Sopara,1,1,0,4272.727272727273
2700000,575,Nala Sopara,1,1,0,4695.652173913043
2500000,560,Nala Sopara,1,1,1,4464.285714285715
2500000,560,Nala Sopara,1,1,1,4464.285714285715
2300000,590,Nala Sopara,1,1,1,3898.3050847457625
2500000,620,Nala Sopara,1,1,0,4032.2580645161293
2550000,590,Nala Sopara,1,1,0,4322.033898305085
2800000,610,Nala Sopara,1,1,1,4590.163934426229
3800000,900,Nala Sopara,1,1,0,4222.222222222223
2600000,580,Nala Sopara,1,1,1,4482.758620689655
2900000,590,Nala Sopara,1,1,1,4915.254237288135
2650000,630,Nala Sopara,1,1,1,4206.349206349207
2700000,560,Nala Sopara,1,1,1,4821.428571428572
2550000,585,Nala Sopara,1,1,1,4358.974358974359
2400000,535,Nala Sopara,1,1,0,4485.981308411215
2950000,580,Nala Sopara,1,1,0,5086.206896551724
2350000,590,Nala Sopara,1,1,1,3983.0508474576272
3800000,800,Nala Sopara,2,1,0,4750.0
2350000,610,Nala Sopara,1,1,1,3852.4590163934427
2550000,560,Nala Sopara,1,1,0,4553.571428571428
2350000,565,Nala Sopara,1,1,0,4159.29203539823
2130000,560,Nala Sopara,1,1,0,3803.5714285714284
4600000,975,Nala Sopara,2,1,1,4717.948717948718
2400000,585,Nala Sopara,1,1,1,4102.5641025641025
3600000,800,Nala Sopara,2,1,0,4500.0
2600000,620,Nala Sopara,1,1,1,4193.548387096775
2300000,585,Nala Sopara,1,1,0,3931.6239316239316
2450000,620,Nala Sopara,1,0,0,3951.6129032258063
2450000,545,Nala Sopara,1,1,1,4495.412844036698
3100000,605,Nala Sopara,1,1,0,5123.966942148761
3500000,730,Nala Sopara,1,1,1,4794.520547945205
5100000,990,Nala Sopara,2,1,0,5151.515151515152
6500000,1300,Nala Sopara,2,1,1,5000.0
2600000,620,Nala Sopara,1,1,0,4193.548387096775
2400000,580,Nala Sopara,1,1,0,4137.931034482759
2330000,585,Nala Sopara,1,1,0,3982.905982905983
2500000,580,Nala Sopara,1,1,0,4310.3448275862065
2350000,485,Nala Sopara,1,1,0,4845.360824742268
2400000,594,Nala Sopara,1,1,1,4040.40404040404
2925000,760,Nala Sopara,1,1,0,3848.684210526316
2200000,550,Nala Sopara,1,1,1,4000.0
2445000,585,Nala Sopara,1,1,1,4179.48717948718
2400000,580,Nala Sopara,1,1,0,4137.931034482759
2450000,560,Nala Sopara,1,1,0,4375.0
2700000,572,Nala Sopara,1,1,1,4720.27972027972
2565000,620,Nala Sopara,1,1,0,4137.096774193548
2450000,560,Nala Sopara,1,1,0,4375.0
2600000,545,Nala Sopara,1,1,1,4770.642201834862
2330000,590,Nala Sopara,1,1,0,3949.1525423728813
2250000,590,Nala Sopara,1,0,0,3813.5593220338983
2350000,594,Nala Sopara,1,0,1,3956.228956228956
2600000,580,Nala Sopara,1,1,0,4482.758620689655
2350000,585,Nala Sopara,1,1,0,4017.094017094017
2350000,525,Nala Sopara,1,1,0,4476.190476190476
2345000,525,Nala Sopara,1,1,0,4466.666666666667
2500000,550,Nala Sopara,1,1,1,4545.454545454545
2400000,595,Nala Sopara,1,1,1,4033.6134453781515
2500000,594,Nala Sopara,1,1,1,4208.754208754209
2300000,585,Nala Sopara,1,1,1,3931.6239316239316
2750000,585,Nala Sopara,1,1,0,4700.854700854701
2150000,525,Nala Sopara,1,1,0,4095.2380952380954
2310000,590,Nala Sopara,1,1,0,3915.2542372881358
2600000,585,Nala Sopara,1,0,1,4444.444444444444
2400000,590,Nala Sopara,1,1,1,4067.7966101694915
2320000,570,Nala Sopara,1,0,0,4070.1754385964914
2700000,535,Nala Sopara,1,1,1,5046.728971962617
2650000,630,Nala Sopara,1,0,1,4206.349206349207
2300000,560,Nala Sopara,1,0,0,4107.142857142857
2250000,580,Nala Sopara,1,1,0,3879.310344827586
2500000,555,Nala Sopara,1,1,0,4504.504504504504
2440000,585,Nala Sopara,1,1,1,4170.940170940171
2500000,545,Nala Sopara,1,0,0,4587.155963302752
2300000,560,Nala Sopara,1,1,0,4107.142857142857
2400000,575,Nala Sopara,1,1,1,4173.913043478261
2450000,585,Nala Sopara,1,1,1,4188.034188034188
2400000,594,Nala Sopara,1,0,1,4040.40404040404
2305000,555,Nala Sopara,1,1,0,4153.153153153153
2400000,575,Nala Sopara,1,1,1,4173.913043478261
2000000,525,Nala Sopara,1,1,1,3809.5238095238096
2200000,550,Nala Sopara,1,1,0,4000.0
4800000,970,Nalasopara East,2,1,0,4948.453608247422
5500000,1050,Nalasopara East,2,1,0,5238.0952380952385
4875000,975,Nalasopara East,2,1,0,5000.0
3300000,660,Nalasopara East,1,1,0,5000.0
3500000,670,Nalasopara East,1,1,0,5223.880597014925
3400000,670,Nalasopara East,1,1,0,5074.626865671642
3500000,700,Nalasopara East,1,1,0,5000.0
5250000,1050,Nalasopara East,2,1,0,5000.0
4850000,970,Nalasopara East,2,1,0,5000.0
2600000,620,Nalasopara West,1,1,0,4193.548387096775
2500000,560,Nalasopara West,1,1,0,4464.285714285715
2390000,620,Nalasopara West,1,1,0,3854.8387096774195
2400000,600,Nalasopara West,1,1,0,4000.0
2265000,580,Nalasopara West,1,1,0,3905.1724137931033
2400000,500,Nalasopara West,1,0,0,4800.0
2300000,560,Nalasopara West,1,1,0,4107.142857142857
2500000,560,Nalasopara West,1,1,0,4464.285714285715
2500000,590,Nalasopara West,1,0,0,4237.28813559322
2150000,525,Nalasopara West,1,0,0,4095.2380952380954
2800000,585,Nalasopara West,1,1,0,4786.324786324786
2500000,590,Nalasopara West,1,0,0,4237.28813559322
2900000,585,Nalasopara West,1,1,0,4957.264957264957
2255000,580,Nalasopara West,1,1,0,3887.9310344827586
2700000,615,Nalasopara West,1,0,0,4390.243902439024
2400000,590,Nalasopara West,1,1,0,4067.7966101694915
2650000,520,Nalasopara West,1,1,0,5096.153846153846
4099000,850,Nalasopara West,2,1,0,4822.35294117647
2200000,500,Nalasopara West,1,0,0,4400.0
2700000,630,Nalasopara West,1,0,0,4285.714285714285
2250000,525,Nalasopara West,1,1,0,4285.714285714285
2150000,500,Nalasopara West,1,0,0,4300.0
2500000,620,Nalasopara West,1,1,0,4032.2580645161293
2300000,590,Nalasopara West,1,0,0,3898.3050847457625
86500000,1376,Napeansea Road,3,1,1,62863.37209302326
80000000,2436,Napeansea Road,3,1,1,32840.72249589491
10100000,1265,Navi Basti,2,0,0,7984.189723320158
2600000,400,Navi Basti,1,0,0,6500.0
7053000,1085,Navi Basti,2,0,0,6500.460829493088
4713000,725,Navi Basti,1,0,0,6500.689655172414
2100000,671,Neral,1,0,0,3129.657228017884
2075000,661,Neral,1,0,0,3139.183055975794
2000000,630,Neral,1,0,0,3174.6031746031745
18500000,1250,Nerul,2,1,1,14800.0
29500000,2130,Nerul,3,1,1,13849.765258215963
14500000,1100,Nerul,2,0,0,13181.818181818182
13000000,1100,Nerul,2,1,1,11818.181818181818
6500000,650,Nerul,1,0,1,10000.0
8000000,715,Nerul,1,1,1,11188.811188811189
38000000,2120,Nerul,3,1,1,17924.528301886792
25000000,1950,Nerul,3,1,1,12820.51282051282
35000000,1855,Nerul,3,0,0,18867.924528301886
15200000,1286,Nerul,2,1,1,11819.595645412131
52500000,2703,Nerul,4,1,1,19422.86348501665
7400000,650,Nerul,1,1,1,11384.615384615385
23500000,1310,Nerul,1,1,1,17938.931297709925
23500000,1250,Nerul,1,1,1,18800.0
14500000,1215,Nerul,2,1,0,11934.156378600823
13000000,1150,Nerul,2,1,0,11304.347826086956
11000000,1100,Nerul,2,1,0,10000.0
31000000,1825,Nerul,3,1,1,16986.301369863013
42600000,2000,Nerul,3,1,0,21300.0
4300000,864,Nilje Gaon,2,0,0,4976.851851851852
5100000,427,Owale,1,1,1,11943.793911007026
6100000,770,PARSIK NAGAR,1,1,1,7922.077922077922
5000000,650,PARSIK NAGAR,1,1,1,7692.307692307692
7800000,1000,PARSIK NAGAR,2,1,1,7800.0
5550000,990,Palava,2,0,1,5606.060606060606
7600000,1350,Palava,3,0,0,5629.62962962963
6500000,1150,Palava,3,0,0,5652.173913043478
5000000,900,Palava,2,0,0,5555.555555555556
6900000,1287,Palava,3,0,0,5361.305361305362
6900000,1287,Palava,3,1,0,5361.305361305362
3747999,833,Palghar,2,1,0,4499.398559423769
4351000,967,Palghar,2,1,0,4499.482936918304
2200000,589,Palghar,1,1,0,3735.144312393888
2100000,589,Palghar,1,1,0,3565.3650254668933
3000000,835,Palghar,2,0,0,3592.814371257485
3100000,832,Palghar,2,1,1,3725.9615384615386
3250000,846,Palghar,2,1,1,3841.6075650118205
7000000,448,Panch Pakhadi,1,0,1,15625.0
7500000,385,Pant Nagar,1,1,1,19480.51948051948
14000000,700,Pant Nagar,1,1,1,20000.0
6800000,1250,Panvel,2,1,1,5440.0
8200000,1005,Panvel,2,1,1,8159.203980099503
2800000,525,Panvel,1,0,1,5333.333333333333
11399999,1133,Panvel,2,0,0,10061.781994704324
5300000,687,Panvel,1,1,0,7714.701601164484
6300000,850,Panvel,2,1,1,7411.764705882353
3700000,640,Panvel,1,1,1,5781.25
5000000,1000,Panvel,2,0,0,5000.0
11500000,1133,Panvel,2,0,0,10150.044130626655
4907000,755,Panvel,1,1,1,6499.337748344371
8000000,1300,Panvel,2,1,0,6153.846153846154
3300000,550,Panvel,1,1,1,6000.0
6500000,1300,Panvel,2,1,1,5000.0
4600000,665,Panvel,1,0,0,6917.293233082707
7200000,1300,Panvel,2,1,1,5538.461538461538
6700000,1200,Panvel,2,1,1,5583.333333333333
4750000,900,Panvel,2,1,1,5277.777777777777
16000000,2020,Panvel,3,1,1,7920.792079207921
4700000,800,Panvel,2,1,1,5875.0
4600000,910,Panvel,2,1,1,5054.945054945055
7500000,950,Panvel,2,1,1,7894.736842105263
8900000,1690,Panvel,3,1,1,5266.2721893491125
4900000,900,Panvel,2,1,1,5444.444444444444
9300000,1800,Panvel,3,1,0,5166.666666666667
9500000,1800,Panvel,3,1,0,5277.777777777777
4450000,600,Panvel,1,1,0,7416.666666666667
3800000,700,Panvel,1,1,0,5428.571428571428
11700000,1440,Panvel,3,0,0,8125.0
11700000,1440,Panvel,3,1,0,8125.0
5100000,675,Panvel,1,1,0,7555.555555555556
4700000,675,Panvel,1,1,0,6962.962962962963
8844000,1051,Panvel,2,1,0,8414.843006660323
7290000,950,Panvel,2,1,0,7673.684210526316
6787000,850,Panvel,2,0,0,7984.705882352941
17500000,3200,Panvel,5,1,0,5468.75
7548000,950,Panvel,2,1,0,7945.263157894737
6787000,850,Panvel,2,1,0,7984.705882352941
4602000,550,Panvel,1,1,0,8367.272727272728
6600000,750,Panvel,2,1,0,8800.0
7500000,750,Panvel,2,1,0,10000.0
7250000,1300,Panvel,2,1,1,5576.923076923077
8495000,1307,Panvel,2,1,1,6499.617444529456
4823000,742,Panvel,1,1,1,6500.0
11500000,1771,Panvel,3,1,1,6493.506493506494
7618000,1172,Panvel,2,1,1,6500.0
6454000,993,Panvel,1,1,1,6499.496475327291
17000000,2621,Panvel,4,1,1,6486.074017550553
4000000,490,Panvel,1,1,1,8163.265306122449
11299999,1750,Panvel,3,1,1,6457.142285714286
4300000,530,Panvel,1,1,1,8113.207547169812
15700000,2420,Panvel,4,1,1,6487.603305785124
15200000,2351,Panvel,3,1,1,6465.333900467886
8287000,1275,Panvel,2,1,1,6499.607843137255
7930000,1220,Panvel,2,1,1,6500.0
13000000,2010,Panvel,3,1,1,6467.661691542288
16200000,2495,Panvel,4,1,1,6492.985971943888
11200000,1726,Panvel,3,1,1,6488.991888760139
3185000,490,Panvel,1,1,1,6500.0
3445000,530,Panvel,1,1,1,6500.0
8000000,1300,Panvel,2,1,1,6153.846153846154
5000000,705,Panvel,1,1,0,7092.198581560284
8500000,1055,Panvel,1,1,1,8056.872037914692
9700000,1140,Panvel,2,1,1,8508.771929824561
13400000,2582,Panvel,4,1,1,5189.775367931836
4390000,606,Panvel,2,0,0,7244.224422442244
2950000,428,Panvel,1,0,0,6892.523364485981
2750000,394,Panvel,1,0,0,6979.6954314720815
2684000,385,Panvel,1,0,0,6971.428571428572
2882000,415,Panvel,1,0,0,6944.578313253012
4000000,550,Panvel,2,0,0,7272.727272727273
5500000,800,Panvel,1,1,1,6875.0
4500000,705,Panvel,1,1,0,6382.978723404255
9800000,900,Panvel,2,1,1,10888.888888888889
8800000,848,Panvel,2,1,1,10377.358490566037
4000000,680,Panvel,1,0,0,5882.35294117647
8000000,1300,Panvel,3,0,1,6153.846153846154
6800000,800,Panvel,2,1,0,8500.0
11800000,1440,Panvel,3,1,1,8194.444444444445
10800000,1280,Panvel,3,1,1,8437.5
3050000,565,Panvel,1,0,0,5398.230088495575
8200000,1055,Panvel,2,1,1,7772.5118483412325
8000000,1005,Panvel,2,1,1,7960.199004975125
8200000,1005,Panvel,2,1,1,8159.203980099503
8400000,1055,Panvel,2,1,1,7962.085308056872
8000000,1020,Panvel,2,1,1,7843.137254901961
9300000,1075,Panvel,2,1,1,8651.162790697674
6500000,1240,Panvel,2,1,1,5241.935483870968
7000000,1245,Panvel,2,1,1,5622.489959839358
7100000,1200,Panvel,2,1,0,5916.666666666667
10800000,1280,Panvel,3,1,1,8437.5
8800000,1005,Panvel,2,1,1,8756.218905472637
8200000,950,Panvel,2,1,1,8631.578947368422
8200000,1150,Panvel,2,1,1,7130.434782608696
7400000,880,Panvel,2,1,0,8409.09090909091
7000000,750,Panvel,2,1,0,9333.333333333334
3400000,580,Panvel,1,1,1,5862.068965517241
5900000,950,Panvel,2,0,0,6210.526315789473
8400000,950,Panvel,2,1,1,8842.105263157895
9500000,1200,Panvel,2,1,1,7916.666666666667
9200000,1150,Panvel,2,1,1,8000.0
8500000,1300,Panvel,1,0,0,6538.461538461538
8000000,1200,Panvel,1,0,0,6666.666666666667
4400000,550,Panvel,1,0,0,8000.0
4500000,650,Panvel,1,0,0,6923.076923076923
9000000,1125,Panvel,2,1,1,8000.0
8400000,1010,Panvel,1,0,0,8316.831683168317
8700000,1200,Panvel,2,0,0,7250.0
8400000,1050,Panvel,2,0,0,8000.0
8500000,1110,Panvel,2,0,0,7657.657657657658
92500000,2670,Parel,5,1,1,34644.19475655431
42500000,1200,Parel,2,1,0,35416.666666666664
49000000,1177,Parel,3,1,0,41631.26593033135
47900000,1043,Parel,3,1,0,45925.21572387344
36100000,823,Parel,2,1,0,43863.912515188335
60500000,1404,Parel,3,1,0,43091.16809116809
37400000,940,Parel,2,1,0,39787.234042553195
107600000,2605,Parel,4,1,0,41305.182341650674
65500000,1543,Parel,3,1,0,42449.773169151005
36800000,825,Parel,2,1,0,44606.06060606061
79900000,1836,Parel,3,1,0,43518.51851851852
107600000,2604,Parel,4,1,0,41321.044546851
79900000,1835,Parel,3,1,0,43542.23433242507
65500000,1543,Parel,3,1,1,42449.773169151005
60500000,1403,Parel,3,1,1,43121.881682109764
47900000,1043,Parel,3,1,1,45925.21572387344
49000000,1177,Parel,3,1,1,41631.26593033135
36100000,823,Parel,2,1,0,43863.912515188335
36800000,825,Parel,2,1,1,44606.06060606061
37400000,940,Parel,2,1,1,39787.234042553195
37400000,940,Parel,2,1,1,39787.234042553195
3800000,422,Petali,1,1,1,9004.73933649289
7575000,550,Pokhran 2,1,1,1,13772.727272727272
26500000,1500,Powai,3,1,1,17666.666666666668
19000000,1155,Powai,2,1,1,16450.21645021645
25000000,1445,Powai,3,1,1,17301.038062283737
19000000,1150,Powai,2,1,1,16521.739130434784
9500000,595,Powai,1,1,1,15966.38655462185
9500000,595,Powai,1,1,1,15966.38655462185
11000000,585,Powai,1,1,0,18803.418803418805
18000000,980,Powai,2,1,1,18367.34693877551
26500000,1050,Powai,2,1,1,25238.095238095237
42000000,2020,Powai,3,1,0,20792.079207920793
18800000,985,Powai,2,1,0,19086.294416243654
15500000,840,Powai,2,1,0,18452.380952380954
16000000,995,Powai,2,1,1,16080.402010050251
11000000,585,Powai,1,1,0,18803.418803418805
9000000,578,Powai,1,1,1,15570.934256055363
16500000,970,Powai,2,1,1,17010.309278350516
19600000,985,Powai,2,1,0,19898.477157360405
47000000,2050,Powai,4,1,1,22926.829268292684
23300000,1250,Powai,2,1,1,18640.0
21000000,910,Powai,2,1,1,23076.923076923078
19800000,1130,Powai,2,1,1,17522.12389380531
35000000,1700,Powai,3,1,1,20588.235294117647
18200000,980,Powai,2,1,0,18571.428571428572
13899999,750,Powai,1,0,0,18533.332
12600000,650,Powai,1,1,1,19384.615384615383
10000000,600,Powai,1,1,1,16666.666666666668
10000000,585,Powai,1,1,1,17094.017094017094
27000000,1100,Powai,2,1,1,24545.454545454544
14500000,800,Powai,2,1,0,18125.0
26500000,1450,Powai,3,1,1,18275.862068965518
26900000,1505,Powai,3,1,0,17873.75415282392
16800000,975,Powai,2,1,1,17230.76923076923
17500000,978,Powai,2,1,1,17893.66053169734
16500000,1150,Powai,2,0,1,14347.826086956522
16500000,1150,Powai,2,1,1,14347.826086956522
16000000,810,Powai,2,1,1,19753.086419753086
